"Sample","Date","Filter1ID","Filter2ID","Rack","Carousel","SampleNum","Filter1Mass_g","Filter2Mass_g","AcidVol_L","Vol_acid_used_in_dilution_L","Vol_diluted_L","Duration_days","Reservoir","Depth_m","Site","TrapXSA_m2","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","CombinedXSA_m2","Flag_CombinedCollectionVol_L","Flag_Filter2ID","Flag_CombinedSedMass_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","nTraps","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d"
"2",2021-08-02,"F_sed_4m_R2_F1_02Aug21","F_sed_4m_R2_F2_02Aug21",NA,NA,32,0.009,0.009,0.01,5e-04,0.01,12,"FCR",4,50,0.0040715,1.805,0.315,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0111214317745977,0.133783751235723,0.263775673174612,1.14697255744527,0.197935500091196,1.55811607391106,9.83404295198594,1.71376291136592,0.00633189319517751,0.00648898947775001,0.0879259455742111,20,1.27455138750151e-05,0.000153320426019352,0.000302295295289,0.0013144669626595,0.00022684036677118,0.00178565048470442,0.0112701254148156,0.00196402670159713,7.25655061415581e-06,7.43658794116747e-06,0.000100765924927905,0.000260868514368479,0.00313808232058931,0.00618722205757501,0.0269038225604712,0.00464285003011135,0.0365477605449347,0.230671034729535,0.0401986716934204,0.000148523284091772,0.000152208193973709,0.00206242426885884
"3",2021-08-02,"F_sed_8m_R1_F1_02Aug21","F_sed_8m_R1_F2_02Aug21",NA,NA,33,0.012,0.013,0.01,5e-04,0.01,12,"FCR",8,50,0.0040715,1.781,0.204,0.025,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0109778228991785,0.123567699232999,0.306988862904353,1.07403965143133,0.169734328694416,1.58222962586112,43.9460563369377,0.405967537780238,0.0138098824849982,0.00697539905897555,0.0474085664562974,20,1.91681397876832e-05,0.00021575889444507,0.000536026632188875,0.00187535746980314,0.000296369450396818,0.00276269702319476,0.0767332611138098,0.000708851161555494,2.41131379468449e-05,1.21795938470936e-05,8.2779075351633e-05,0.000392323463663745,0.00441604024816959,0.010971112861535,0.0383838362152183,0.0060659349624794,0.0565454382740751,1.57053627069896,0.0145083949722767,0.000493535100635411,0.000249285559111989,0.00169427883563865
"4",2021-08-02,"F_sed_8m_R2_F1_02Aug21","F_sed_8m_R2_F2_02Aug21",NA,NA,34,0.016,0.018,0.01,5e-04,0.01,12,"FCR",8,50,0.0040715,1.791,0.203,0.034,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00662932383444407,0.0715172541323097,0.309302213906624,1.08079921341716,0.206991435886471,1.6041193836218,46.0098272617167,0.466446981765344,0.0103320701509768,0.00637760576612273,0.041266293362163,20,1.16976541748663e-05,0.0001261944848778,0.000545773660203708,0.00190710481894594,0.000365243016426275,0.00283052001582921,0.0811858134243691,0.00082306063481944,1.8231268611231e-05,1.12534895833752e-05,7.28156959720531e-05,0.000239421469869138,0.00258288273932211,0.0111706099349893,0.039033624359285,0.00747560310340733,0.057933603828016,1.66166878350258,0.016845974759905,0.000373148074240267,0.000230330541229178,0.00149035359556374
"1",2021-08-16,"F_sed_4m_R1_F1_16Aug21","F_sed_4m_R1_F2_16Aug21",NA,NA,35,0.009,0.009,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.764,0.3,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00555594906135583,0.0805035890706609,0.224223463899072,0.910564670626957,0.205663969493038,1.26318458582251,8.17746429174153,0.467731938968852,0.00836479000131596,0.00455976689313015,0.0287080217878579,20,6.53379609615446e-06,9.46722207470972e-05,0.000263686793545309,0.0010708240526573,0.000241860828123813,0.00148550507292727,0.00961669800708804,0.00055005276022737,9.83699304154757e-06,5.36228586632106e-06,3.37606336225209e-05,0.000114625990704627,0.00166088701508916,0.00462600293933981,0.0187860573087718,0.0042430979829093,0.0260610352963504,0.16871104028154,0.00964987912891651,0.000172575797644736,9.40735402242251e-05,0.000592281427036734
"2",2021-08-16,"F_sed_4m_R2_F1_16Aug21","F_sed_4m_R2_F2_16Aug21",NA,NA,36,0.008,0.007,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.539,0.302,0.015,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00720426302908628,0.0841139138906022,0.303181704841389,1.29725122540253,0.245289349074814,1.79873874484301,8.3184344933334,0.356416639452155,0.00753936791511385,0.00560111422273055,0.028056039329918,20,7.34262304752569e-06,8.57293466739317e-05,0.000309004399835031,0.00132216532178443,0.000250000204123271,0.00183328405848569,0.00847819250678152,0.000363261727229713,7.68416372275511e-06,5.70868529058432e-06,2.85948639263204e-05,0.000128815688277849,0.00150399723994196,0.00542103471579501,0.0231954759001497,0.00438589154792496,0.032162313967925,0.148737609985466,0.00637290095313614,0.000134807524828601,0.000100150616490664,0.000501655478435824
"3",2021-08-16,"F_sed_8m_R1_F1_16Aug21","F_sed_8m_R1_F2_16Aug21",NA,NA,37,0.035,0.026,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.813,0.125,0.061,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00649862185814412,0.0805944415077062,0.379576015308428,0.877983409534675,0.245174525700389,2.31609461900096,104.247485533257,0.661102679058858,0.0150120623039698,0.0119308504643749,0.178450347000525,20,1.88512022861045e-05,0.000233788355925554,0.00110107410520669,0.00254685427437819,0.000711202264151688,0.00671852727079798,0.302401106034872,0.00191772665141394,4.35469903313556e-05,3.46090110270587e-05,0.000517648766579123,0.000330717045071217,0.00410147814820011,0.0193167506746669,0.044680870061546,0.0124770138094365,0.117866831648532,5.3051894885155,0.0336437369767888,0.000763968883552141,0.000607164980036468,0.00908139798563399
"4",2021-08-16,"F_sed_8m_R2_F1_16Aug21","F_sed_8m_R2_F2_16Aug21",NA,NA,38,0.037,0.028,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.798,0.147,0.065,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00627232479805623,0.072940854921095,0.371231808698192,0.873836585943021,0.248364719481326,2.28336599547173,112.498806515069,0.766046457591606,0.0249343760670322,0.0118491778341753,0.18450023833511,20,1.53437278733403e-05,0.000178432186596094,0.000908128968761019,0.00213763017894633,0.000607564306976087,0.00558570348280023,0.275201162059992,0.00187394766088396,6.09959294809849e-05,2.89861520351662e-05,0.000451335276906841,0.000269183485786921,0.00313033432038199,0.0159318076658483,0.037501625917902,0.0106588359322834,0.0979930787670432,4.82800586059879,0.0328756979857188,0.00107008525255671,0.000508520061668501,0.00791802384005264
"1",2021-08-31,"F_sed_4m_R1_F1_31Aug21","F_sed_4m_R1_F2_31Aug21",NA,NA,39,0.005,0.007,0.01,5e-04,0.01,15,"FCR",4,50,0.0040715,1.811,0.302,0.012,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00703958111520567,0.0606089948522931,0.30675919054601,1.53076927173036,0.209854791166849,1.7554858079406,8.17630334720268,0.311522215989093,0.00716479939800986,0.00579753190716271,0.0303295539044099,20,8.44283536399832e-06,7.26906554155648e-05,0.000367907876873394,0.00183590937159184,0.000251686772717327,0.00210542039614598,0.0098061492462146,0.000373620353083608,8.59301437734825e-06,6.95319886349117e-06,3.63753788880042e-05,0.000138242832109351,0.00119023546466191,0.00602411685903465,0.0300611465322664,0.00412111462143071,0.0344741151278559,0.160565708726753,0.00611765284020807,0.000140701860532126,0.000113851551246325,0.000595609789807265
"2",2021-08-31,"F_sed_4m_R2_F1_31Aug21","F_sed_4m_R2_F2_31Aug21",NA,NA,40,0.005,0.007,0.01,5e-04,0.01,15,"FCR",4,50,0.0040715,1.822,0.304,0.012,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00893770353326468,0.0808949344178237,0.438834623641324,2.1428688291563,0.242028732479141,2.68961924178988,8.09691222300682,0.403772701917646,0.00637462018572073,0.00715598746839554,0.0325668282458882,20,1.07134841036896e-05,9.69674805982071e-05,0.000526024134391114,0.00256862303073867,0.000290116020116444,0.00322400411746129,0.00970564083573581,0.000483995962430231,7.64115656472577e-06,8.57776918908992e-06,3.90373428052686e-05,0.000175422393117846,0.00158774375698075,0.00861310957290292,0.0420585866099909,0.00475035441674148,0.0527897845587014,0.158919985848554,0.00792494105252333,0.000125116158086304,0.000140452236097915,0.000639196738389105
"3",2021-08-31,"F_sed_8m_R1_F1_31Aug21","F_sed_8m_R1_F2_31Aug21",NA,NA,41,0.011,0.008,0.01,5e-04,0.01,15,"FCR",8,50,0.0040715,1.823,0.15,0.019,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00818022636718964,0.053314370073987,0.342107385251282,1.33431341792763,0.203016356012701,2.00167326138581,48.9678220922096,0.670174491868759,0.00591170722445998,0.00657292300029602,0.0634622324631855,20,1.98834035565156e-05,0.000129589462193171,0.000831549017750783,0.00324327114784276,0.000493465089348205,0.00486540047400844,0.119024452898797,0.00162897079823566,1.43693896935874e-05,1.59765848393862e-05,0.000154255533040516,0.000325570486823294,0.00212189548803751,0.0136157684350695,0.0531052625624096,0.00807998836380049,0.0796659785338482,1.94890421873671,0.0266727381102078,0.000235284124501001,0.000261600308475766,0.00252577728176374
"4",2021-08-31,"F_sed_8m_R2_F1_31Aug21","F_sed_8m_R2_F2_31Aug21",NA,NA,42,0.016,0.01,0.01,5e-04,0.01,15,"FCR",8,50,0.0040715,1.816,0.148,0.026,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00662931807275445,0.0571474963562583,0.259284549337648,0.987232817863525,0.165720377207371,1.51234892913591,38.3866861837948,0.576929361366201,0.00484733527169635,0.00531333507008473,0.0565352702340807,20,1.62687048920569e-05,0.000140243045112115,0.000636298299455634,0.00242272269897319,0.000406686763525116,0.00371138602069029,0.0942030028510424,0.00141581583816354,1.18956227748656e-05,1.3039211469289e-05,0.000138740609114987,0.000266383476884962,0.00229633706024995,0.0104187367383951,0.0396696172413638,0.00665908164108422,0.0607701669440467,1.54247824881972,0.0231825426855547,0.000194778710137388,0.00021350381054139,0.00227173620066294
"1",2021-09-14,"F_sed_4m_R1_F1_14Sep21","F_sed_4m_R1_F2_14Sep21",NA,NA,43,0.003,0.005,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,1.753,0.296,0.00799999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00689247319342237,0.0661348466167587,0.284055302875779,1.0297926323874,0.153039375583523,1.88631365056402,4.34801374179204,0.135960814948909,0.008254303409543,0.00516610725479136,0.0205058571591525,20,8.16385507301987e-06,7.83340446751203e-05,0.000336451990500838,0.00121974762471291,0.000181268936079673,0.00223426204691806,0.0051500460063253,0.000161040073382052,9.77688775468168e-06,6.11904460651977e-06,2.42883564864827e-05,0.000143223014912368,0.0013742573757499,0.00590256294627881,0.0213987057194245,0.00318010098208229,0.0391968921057185,0.0903500992320363,0.00282521488012583,0.000171521337427092,0.000107349776434094,0.000426104041797208
"2",2021-09-14,"F_sed_4m_R2_F1_14Sep21","F_sed_4m_R2_F2_14Sep21",NA,NA,44,0.009,0.009,0.01,5e-04,0.01,14,"FCR",4,50,0.0040715,0.938,0.296,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00874520026730584,0.0802265371103179,0.445678570526644,1.87573895340479,0.24394384981618,2.86574644275059,6.23917039976041,0.226205061906456,0.00900375714204296,0.0079899560394906,0.0350973713193349,20,5.54256611536005e-06,5.08462782496474e-05,0.000282463850779724,0.00118881293127952,0.000154607656167282,0.00181626362385139,0.00395428502363194,0.000143365100046119,5.70643526975425e-06,5.06390457097445e-06,2.22441447956325e-05,9.72362961239286e-05,0.000892024319742591,0.00495541921685101,0.0208560013206702,0.00271236743508503,0.0318637150901105,0.0693722044110092,0.00251513306865,0.000100111143133528,8.88388724930168e-05,0.000390241307970606
"3",2021-09-14,"F_sed_8m_R1_F1_14Sep21","F_sed_8m_R1_F2_14Sep21",NA,NA,45,0.016,0.018,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.667,0.138,0.034,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00631163136154971,0.0687666478784682,0.26656776462765,0.921401164395359,0.193892771525019,1.51103848570162,57.8145218680634,0.513122071926778,0.00687457792019717,0.00563299772989393,0.0515675010313265,20,1.5248535477831e-05,0.000166136234802038,0.000644012266136656,0.00222605179861893,0.000468433695843778,0.00365058138502116,0.139676533266756,0.00123967317956803,1.66085817289401e-05,1.36089959648307e-05,0.000124584093071335,0.000267513473058911,0.00291461965232256,0.0112982625942818,0.0390528551888376,0.00821799083952523,0.0640441638746892,2.45042250603947,0.0217482707245141,0.000291373515007458,0.000238750126573757,0.0021856474986638
"4",2021-09-14,"F_sed_8m_R2_F1_14Sep21","F_sed_8m_R2_F2_14Sep21",NA,NA,46,0.015,0.015,0.01,5e-04,0.01,14,"FCR",8,50,0.0040715,1.793,0.138,0.03,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00680575683663546,0.0572378352529562,0.264135010855396,0.905357372430916,0.172181435010716,1.5263838410052,53.7509742287469,0.491672466590446,0.00861177181849238,0.00540694821009203,0.0464605388145227,20,1.76851043595469e-05,0.000148735418273262,0.000686368223860471,0.00235261705618642,0.000447422192716252,0.00396638583611931,0.139674633032092,0.001277635844343,2.23781258993577e-05,1.40502291894131e-05,0.000120730066803535,0.000310259545614058,0.00260934752501292,0.0120413365355076,0.0412732593495978,0.00784937444459311,0.0695844956425205,2.45038916917408,0.0224142707030227,0.000392591812413076,0.000246490924534886,0.0021180341889359
"5",2021-08-23,"B_sed_5m_R1_F1_23Aug21","B_sed_5m_R1_F2_23Aug21",NA,NA,47,0.007,0.008,0.01,5e-04,0.01,14,"BVR",5,50,0.0040715,1.773,0.3,0.015,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00714600958842165,0.0611961592447188,0.293370893270624,2.49251283723356,0.186156094479977,1.55247922297803,10.7838115697633,0.473804614146856,0.00347310612566286,0.00513489940273267,0.0400411411053432,20,8.44658333351439e-06,7.23338602272576e-05,0.000346764395845878,0.00294615017361007,0.000220036503675333,0.00183503044156003,0.0127464652754602,0.000560037053921584,4.1052114405335e-06,6.06945109403002e-06,4.73286287865157e-05,0.000148183072814764,0.00126899282867419,0.0060834791643283,0.0516859383802051,0.003860221814974,0.0321929517299702,0.223618274687466,0.00982503910320142,7.20199898340994e-05,0.000106479730075438,0.000830312253934416
"6",2021-08-23,"B_sed_5m_R2_F1_23Aug21","B_sed_5m_R2_F2_23Aug21",NA,NA,48,0.006,0.006,0.01,5e-04,0.01,14,"BVR",5,50,0.0040715,1.796,0.293,0.012,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00947491704772116,0.0673763155757067,0.421248869823594,2.74544350823532,0.218255091402276,2.43792821483092,5.45510129848635,0.975425286930345,0.00284317303289778,0.00607881169646254,0.0410522994287468,20,1.16156662236909e-05,8.25992237364978e-05,0.000516425235633567,0.00336574507903798,0.000267567333896579,0.00298875022104869,0.00668761906626723,0.00119581147803884,3.48555547241257e-06,7.4522496975063e-06,5.03275971153783e-05,0.000203780042871019,0.0014490837658374,0.00905993290702911,0.059047123366923,0.00469408140026629,0.052433294522003,0.117324591959215,0.0209787806887395,6.1149023217357e-05,0.000130738929097846,0.000882924810360842
"7",2021-08-23,"B_sed_10m_R1_F1_23Aug21","B_sed_10m_R1_F2_23Aug21",NA,NA,49,0.008,0.01,0.01,5e-04,0.01,14,"BVR",10,50,0.0040715,1.749,0.179,0.018,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00772023883499635,0.0808256181256922,0.264946480592265,1.9014777745367,0.176617378827285,1.58485288182079,23.2407024984717,0.211081438991556,0.0039387843650533,0.00424510883250542,0.0318045235527637,20,1.50868130976633e-05,0.000157948610169649,0.000517755748107119,0.00371584874599407,0.000345143905663599,0.0030971035645861,0.0454167471171252,0.00041249322547065,7.69713279829969e-06,8.29574899223685e-06,6.21520801047863e-05,0.000264676288094301,0.00277097963491252,0.00908327482161926,0.065189185207173,0.00605505001076471,0.0543341970243698,0.79677105870292,0.00723659629604129,0.000135035048478091,0.00014553690272516,0.00109036824099202
"8",2021-08-23,"B_sed_10m_R2_F1_23Aug21","B_sed_10m_R2_F2_23Aug21",NA,NA,50,0.007,0.009,0.01,5e-04,0.01,14,"BVR",10,50,0.0040715,1.789,0.15,0.016,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0153537745548052,0.0982902439563775,0.864612486451533,4.45258140620416,0.299195262444838,5.17565633301819,31.6406462801544,0.295135701139589,0.00527007411772972,0.0107345652776815,0.0519134007976091,20,3.6623870238062e-05,0.000234454995250612,0.00206238898434906,0.010620890847599,0.000713680432685087,0.0123456655730261,0.0754734882602616,0.000703997025784966,1.2570883462158e-05,2.56055163756963e-05,0.00012383076536923,0.000642512767110437,0.00411317336977619,0.0361816281179112,0.186328149464027,0.0125204896876386,0.216586824319329,1.32407305591589,0.0123506083364321,0.000220537946038806,0.000449211704631432,0.00217243145504869
"5",2021-09-06,"B_sed_5m_R1_F1_06Sep21","B_sed_5m_R1_F2_06Sep21",NA,NA,51,0.005,0.003,0.01,5e-04,0.01,13,"BVR",5,50,0.0040715,1.759,0.3,0.00799999999999998,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00729708288509275,0.0596652696068782,0.315944952704214,1.39369028972616,0.155835943405976,1.92575659374797,3.04329404497501,0.850569889296592,0.00250614496173268,0.0047894370719814,0.0302149073078258,20,8.5570458632521e-06,6.99674728256658e-05,0.000370498114537808,0.00163433414641888,0.000182743616300741,0.00225827056560179,0.00356876948340736,0.00099743495684847,2.93887265845852e-06,5.61641320641019e-06,3.54320146363104e-05,0.000161668745468068,0.0013218993722908,0.00699984157299442,0.0308775663178167,0.00345258535033849,0.0426656319368554,0.0674249611919131,0.0188445943537814,5.55242852938063e-05,0.000106111208426495,0.000669419031661179
"6",2021-09-06,"B_sed_5m_R2_F1_06Sep21","B_sed_5m_R2_F2_06Sep21",NA,NA,52,0.007,0.007,0.01,5e-04,0.01,13,"BVR",5,50,0.0040715,1.746,0.298,0.014,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00662386679276867,0.0589020944807859,0.271552893096332,1.44685915260248,0.171500378983248,1.50950766783383,10.9792240289655,0.838730326209906,0.00338447508983894,0.00434116369647503,0.0344332333058641,20,7.76192712763362e-06,6.90221858815115e-05,0.000318208960635031,0.00169544703385499,0.000200966215909229,0.00176885932083078,0.0128655873520629,0.000982834328565434,3.96596879654952e-06,5.08702806311772e-06,4.03492787597575e-05,0.000146646522782827,0.0013040400132537,0.00601193966757726,0.0320321755137492,0.00379686594260722,0.0334191579521965,0.24307026047975,0.018568743868078,7.49292700015969e-05,9.61095053442357e-05,0.00076232117741066
"7",2021-09-06,"B_sed_10m_R1_F1_06Sep21","B_sed_10m_R1_F2_06Sep21",NA,NA,53,0.007,0.005,0.01,5e-04,0.01,13,"BVR",10,50,0.0040715,1.748,0.16,0.012,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00726763109116153,0.0718150226485251,0.232559510995067,1.01953027696853,0.159753157961841,1.53062660568847,18.2388430274478,0.119164560874283,0.00197364046328504,0.00380183235873546,0.0222293051341662,20,1.58797739341879e-05,0.000156915824487027,0.000508142531524221,0.00222767365517624,0.000349060650146623,0.00334441913342931,0.0398518720149734,0.000260374565510308,4.31240441227781e-06,8.30700370383698e-06,4.85710317181531e-05,0.000300017455940221,0.00296461943693077,0.00960036523156692,0.0420875627991241,0.00659482236081245,0.0631862974981685,0.752923643997647,0.00491927121001159,8.14744974405164e-05,0.000156944684983553,0.000917655215298712
"8",2021-09-06,"B_sed_10m_R2_F1_06Sep21","B_sed_10m_R2_F2_06Sep21",NA,NA,54,0.009,0.008,0.01,5e-04,0.01,13,"BVR",10,50,0.0040715,1.745,0.168,0.017,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00645349358368495,0.0565045247977602,0.208298643036941,1.37595463919847,0.14723271681475,1.19510181804201,21.8430692079922,0.141791638832058,0.00307395505036115,0.00349373935141422,0.0257520117712076,20,1.34063646470598e-05,0.000117381423538204,0.000432715633451741,0.00285838195881111,0.00030585844147826,0.00248268175295632,0.0453763759142219,0.000294555249716597,6.38577567009549e-06,7.25782758121168e-06,5.34967387389967e-05,0.000253287196120496,0.00221769379151899,0.00817532063313919,0.054003570009373,0.00577860061928151,0.046905445034552,0.857298404750128,0.0055650487859624,0.000120646816427427,0.000137122541894627,0.0010107168731803
"5",2021-09-21,"B_sed_5m_R1_F1_21Sep21","B_sed_5m_R1_F2_21Sep21",NA,NA,55,0.004,0.005,0.01,5e-04,0.01,15,"BVR",5,50,0.0040715,1.764,0.3,0.009,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0103335589582144,0.151826265242363,0.487002341437478,1.79244819664465,0.160080196281997,3.37549294123671,2.67064997643346,0.487092111560742,0.00366108016222535,0.0214637753635935,0.0262918203359116,20,1.21522653348601e-05,0.000178547687925019,0.000572714753530474,0.00210791907925411,0.000188254310827628,0.00396957969889437,0.00314068437228575,0.000572820323195433,4.30543027077701e-06,2.5241399827586e-05,3.0919180715032e-05,0.000198980970729217,0.00292353658234097,0.00937762091826066,0.03451502851945,0.00308247264853459,0.064997825517121,0.0514255085723648,0.00937934951402731,7.04970366495069e-05,0.000413302219944917,0.000506270100536773
"6",2021-09-21,"B_sed_5m_R2_F1_21Sep21","B_sed_5m_R2_F2_21Sep21",NA,NA,56,0.004,0.005,0.01,5e-04,0.01,15,"BVR",5,50,0.0040715,1.799,0.298,0.009,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0117207884348044,0.160234294540285,0.555080510051136,2.25083831701161,0.184936796152132,3.91768218521499,4.08648402242876,0.287520617646183,0.00389979518260424,0.0246596643835161,0.0281023123881432,20,1.41514754323578e-05,0.00019346409119327,0.00067019452186711,0.0027176229075865,0.000223289460589051,0.00473014110818911,0.0049339495009056,0.000347147376607707,4.70854465335908e-06,2.97736484737889e-05,3.39302416015232e-05,0.000231716000366086,0.0031677774971267,0.0109737528653176,0.0444983078732081,0.00365613755109175,0.0774512441473512,0.0807883990487633,0.00568418480670853,7.70976241902506e-05,0.000487513176532628,0.000555573156519272
"7",2021-09-21,"B_sed_10m_R1_F1_21Sep21","B_sed_10m_R1_F2_21Sep21",NA,NA,57,0.006,0.008,0.01,5e-04,0.01,15,"BVR",10,50,0.0040715,1.765,0.16,0.014,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00977002131604977,0.13320718426354,0.332303823129422,1.22978633836988,0.128453660915178,2.40070383302633,24.1974547058185,0.148521542999392,0.00572731028283641,0.0159224956615409,0.0285348430026181,20,2.15551095285348e-05,0.000293888350281435,0.000733145309779287,0.00271321610902855,0.000283400889394112,0.00529655283161434,0.0533856344447121,0.000327675654242409,1.26358783115078e-05,3.51290060532746e-05,6.29549973745262e-05,0.000352942969888818,0.00481212248199165,0.0120045079172997,0.0444261510340751,0.00464040098889208,0.086725659365743,0.87413540373674,0.00536535518019417,0.00020689964077953,0.000575201703766419,0.00103082397764176
"8",2021-09-21,"B_sed_10m_R2_F1_21Sep21","B_sed_10m_R2_F2_21Sep21",NA,NA,58,0.003,0.007,0.01,5e-04,0.01,15,"BVR",10,50,0.0040715,1.723,0.168,0.00999999999999999,0.0040715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0133811380751009,0.183132117117164,0.511108343324934,1.74964575387833,0.174468152785086,3.85369336594743,24.8513290377002,0.160778117156364,0.00247125250733354,0.0242760366299576,0.0326569486585289,20,2.74472629802367e-05,0.000375638854515326,0.0010483805661296,0.00358885670706234,0.000357867413391313,0.00790465913038979,0.0509748094428065,0.00032978654269097,5.06900960730439e-06,4.97947751350202e-05,6.69856220698158e-05,0.000449420982934,0.00615070374579927,0.0171661642495329,0.058763874199719,0.00585971449328771,0.129430744285723,0.834660599169945,0.00539991882911246,8.29998707651462e-05,0.000815338738958127,0.00109682135281536
"1",2021-09-27,"F_sed_4m_R1_F3_27Sep21",NA,NA,NA,61,0.01,NA,0.01,5e-04,0.01,13,"FCR",4,50,0.0040715,1.786,0.15,0.01,0.0040715,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.00468431845949122,0.0985469611780407,0.260258449902929,1.28534184569863,0.105894059055871,1.49706811480365,2.38388164521025,0.117959367862584,0.00431635397149307,0.0102971770607223,0.0231354479510535,20,1.11549236915351e-05,0.000234673163551974,0.000619762122035508,0.00306082738189034,0.000252169052631714,0.00356501820405243,0.00567681682446068,0.0002809005746701,1.02786775907822e-05,2.45210109739334e-05,5.50932133874421e-05,0.000210750596388311,0.00443369318720136,0.0117092003898678,0.0578283826956676,0.00476424399685835,0.0673540880615238,0.107252417356307,0.00530707024759539,0.000194195629862027,0.000463276830008471,0.00104087915788817
"2",2021-09-27,"F_sed_4m_R2_F3_27Sep21",NA,NA,NA,62,0.00699999999999999,NA,0.01,5e-04,0.01,13,"FCR",4,50,0.0040715,1.734,0.15,0.00699999999999999,0.0040715,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0.00581369166393304,0.100663385016985,0.331710969861554,1.4445201465778,0.098600052000919,2.03294979056538,1.74808224394256,0.107976827858951,0.00343090994670396,0.0136879785279499,0.0205497552370848,20,1.34412551270132e-05,0.000232733746159269,0.000766915762319913,0.00333973057888787,0.000227963320226125,0.00470017991578716,0.0040415661479952,0.000249642426009895,7.93226379677956e-06,3.16466063566202e-05,4.75110341081401e-05,0.000253946383907144,0.00439705166607033,0.014489382335369,0.0630977163753271,0.00430692374245222,0.0888007616884187,0.0763575349851255,0.00471650829896173,0.000149864702987551,0.000597901101590232,0.000897628621244109
